domain,label,method,m,heterogeneity,replication,seed,equal_objective,optimized_objective,improvement_percent,max_share,entropy,exact_joint_violation,alpha_allocation
service_capacity,Service capacity,bernstein,100,1.0,23,30,389.894920704081,373.94250508761894,4.091465358834336,0.09803519832384874,0.8578778318054953,0.005056283946526343,"[0.0004202538910172141,0.00024937751174518156,0.00010059238585004057,0.001079439070575874,0.00021685766811829467,0.004901759916275703,0.00015203720129232205,0.00155012191712976,0.0003980716754299152,0.0005353662663661119,0.00033949692435378606,0.0016630395366857204,9.979591740866286e-05,0.0003092142348854215,0.0006198548471895504,0.0001230532380731579,0.0009015710138142159,0.0010642404176641053,0.0005612170305105714,0.0003269831819559563,0.0003157831413651043,8.376526494309757e-05,5.816543648985378e-05,0.0007201779011308798,0.00015046956664048895,2.5226453799588156e-05,9.344895357911707e-05,0.000285287236311533,9.964480808639285e-05,0.00013128134421591507,8.942910267009047e-05,0.0002979704575517871,6.682364637473121e-05,0.00014151430947334775,3.551622522931304e-05,0.00011514250847261112,0.0007491592385145192,0.00012322449643680108,0.0008202203328704801,0.0001021529113295906,2.8758658872861416e-05,0.00039396720898713267,8.261717010672779e-05,0.0010326774514971128,0.0006210990919320586,0.00025947259808016033,0.0004094277945562287,0.00010644222188300572,0.0012716252741755171,0.0014145675239404768,0.00015705884669710087,0.0010259727789660562,0.00030346838548907923,0.0006559137892461202,0.0005138812958051292,0.00012832186250609062,0.0014618479731247041,0.0003054632552338485,0.00023502275657703777,2.7146920281279242e-05,0.00014165965916274753,1.9854595756032045e-05,0.00032903434394792404,8.394455162901725e-05,0.00017507339235311127,0.00012819168957713145,0.000449542836448885,0.0001993509395326144,0.00020370983744455164,8.77756174161751e-05,0.00016269073810633148,0.0002146981260518271,6.823054158275731e-05,0.00023012864222706484,0.0007349886936289545,0.0003254914252240906,0.0005428594349319847,9.705077308380832e-05,0.0005057949128284414,0.0003242241586939422,0.00023805205368212403,0.004189704989680987,0.0004111116067417939,3.196113110648488e-05,0.0005192287555202031,0.001039268667616413,0.00011345925613797086,0.0005249515442013926,0.00030979749506800835,0.0004458012208270135,0.0003699430739215766,0.0008406630373372166,0.00019364521041290335,0.0036241281327721456,3.4491210701294986e-05,0.0001806074287540099,0.00024085012996163756,6.752806844824072e-05,1.5766706228612443e-05,0.0010332453323174007]"
service_capacity,Service capacity,bernstein,100,1.0,24,31,389.89492070408113,381.02853913005777,2.2740438777741065,0.042977896914002535,0.9212088314950984,0.004942835014147764,"[0.0004113144028321638,0.0003490137306001428,0.0005499389030856091,0.0001415374521754252,0.0002583059390275713,0.0001303774262466616,0.0012615650783128324,0.0009427631319655276,0.0016441917837805508,0.00019344186807090518,0.001584017964405119,0.0006057471642674499,0.00022440273305137151,0.00040677368634054633,0.00031088522291744243,0.00010533537566146796,0.0019171599408627166,5.2679040493148556e-05,0.00043677667081808516,0.0003539943390566526,9.760513799599088e-05,0.00044804382670522627,0.00038903308859809186,7.345051413370422e-05,0.00018835186144644446,4.2701630237307854e-05,0.00046573821012850015,0.0015314864170963235,0.002148894845691877,0.00043400062295145825,0.0002633966647385896,0.0002605890397150342,9.776194899869403e-05,0.00030696080531272623,0.001020827234704922,0.0002471497520588139,0.0001501686830486666,0.00016361781691127643,0.00127310670287427,5.782933384961193e-05,5.425679621143385e-05,0.0008047428777063629,0.0005778755421893385,0.0001434574596859027,0.00043986485193115983,0.0007055097046748788,5.6043368853416105e-05,0.0007531456450269782,0.001901900230704009,0.0005022945409587573,0.000152191514282362,0.0011272874392324107,0.0002471446247801827,0.0002280036806034575,0.0005722702584108591,0.00036890673735713873,0.0002471432507296483,0.0003334868845664402,0.0001635265604195911,0.00019814462947198065,0.000276048404403174,0.0003807333403902174,0.0007570205050846222,0.0005541963738439088,0.0013186427367353113,0.0005599665459037264,0.0010685359736375476,0.0005805819335619228,0.0005657172455059604,0.00036013005430474685,0.0009081009167094833,0.000583030790537553,3.444294851360317e-05,0.0003005422184093814,0.00013662313542696082,0.0004132159219253378,0.0002909462386998621,0.00033345229272765487,0.00027181319748755656,0.00016993923588995414,0.0009700813197878087,0.00012847519176284255,0.0003295982762378831,0.00023354754375841548,0.0005011248448325762,0.00027735068811060316,5.5692737441174086e-05,0.001420100001337136,0.00020507469701256848,4.30710414045156e-05,7.939151789814662e-05,0.00031717250206860653,0.00017436239411747396,0.00031155591933150495,0.0006418925997085745,0.0016149815399165886,0.0004352254538278184,0.0007145737222074922,0.00011510852610258432,0.0004498068842800158]"
service_capacity,Service capacity,bernstein,100,1.0,25,32,389.894920704081,377.20077092279513,3.255787420457416,0.06144949268032058,0.8876880989593781,0.004998554660226106,"[0.00023489314529040548,0.00025136238307228763,0.0001647871082151831,0.00035514056697311407,8.76588643075795e-05,9.703387241497504e-05,0.00040855358053514424,0.0014367783304867414,5.794986165660025e-05,0.00028708824016594194,7.354195157372802e-05,0.00026911180300863153,0.0007966095799361814,0.0012803911091023089,0.00020873056982228833,0.0011769418145686494,0.0001334134328644421,0.0009651593538503904,9.818960908627868e-05,2.8921516365362262e-05,0.000160058965106158,0.00024626125710773403,0.0002492514674687635,0.0002055568258965045,0.00016865283880889394,0.00029683618445471233,0.001520865466031226,0.000577996743582945,0.000499343799197946,0.00013242920512245552,0.0006026867695298639,0.000411634185254846,0.0017310896811518284,9.730204567524443e-05,0.0012947626004474943,0.0006601030140409178,0.00010453868217767665,0.0003103879050884539,0.0003757226597015037,0.0017920973277314107,0.0010455871174300936,7.39917938416446e-05,9.959950501364719e-05,0.00023705277746401178,0.0001636780070427331,0.0021731846571038686,0.003072474634016267,0.00014373903298566806,5.656289417020516e-05,0.00023500006667229197,0.0012915344069138464,0.00047505158224398413,0.00045914282862647224,0.0001322869382409647,0.0004385144117566034,0.0014241708549702344,0.0009160113281785004,8.128594401659804e-05,0.00021443332411894112,0.0014230883041559375,0.00024747750731771677,0.0001279291958130412,0.00037273219073384367,0.00013640709775407758,0.0002191694590779309,0.0011097795079981513,0.00044441458419476187,5.551239514684327e-05,0.00015728165069741918,0.0004064411563006089,0.00014444544159886304,0.0004698347647178146,0.0003676026650451375,0.0002607782679319685,0.00032456215310283144,7.811711544898381e-05,0.00021556109164215946,6.14997898015887e-05,0.00022143016412988378,0.0009524984365226732,9.815757397326941e-05,0.00012984193856037566,5.216610417261255e-05,8.81905778170099e-05,0.001295296308414929,0.00010727573093282916,0.0026455874260832377,2.92618382000125e-05,0.001889604217592075,0.000151473564178771,0.0001429792595420826,0.0005024512406720619,0.0004725700896302537,0.0002778116689783701,0.0005390948391086712,7.974715140583568e-05,0.00024684114908789153,0.0002755856092009827,0.00026134129173198894,0.0003350230599089815]"
service_capacity,Service capacity,bernstein,100,1.0,26,33,389.89492070408113,378.4283267130189,2.9409446961646935,0.06767876493713405,0.8977990544348727,0.004983989470511534,"[0.00022902226283705199,0.00016240760107834854,0.00030729182020311084,8.763291646947274e-05,9.240543318090576e-05,0.00043335922188152164,0.0005408761412931675,0.00042694263494002946,0.0024161285562489423,0.0006448851907302453,9.057363587655341e-05,0.00013793214475849456,0.0004267163370415163,7.030675612739346e-05,0.0006681147998099049,0.0002639832265910566,9.054072918105975e-05,0.00018220225058195006,0.0012948585649161732,0.000125310166253021,0.00018184194517911783,0.00022993851347805658,0.0001310823473347439,8.38467260029625e-05,0.00036165029081075626,6.747563026108012e-05,2.9530331939441344e-05,0.0003372190892598897,0.002261903172947817,2.697209778532385e-05,0.0006066240833363461,0.0005910159701205389,0.0025666133823164707,0.00021615426681767636,0.0001054394813377707,0.00041961153344003636,0.0019974866744021033,0.00032695335602030286,0.00020072146568016924,0.0010065255128457614,0.000883519300069987,0.00026556801881408884,0.00020060371525132604,0.00038671636130909766,0.00014349969309700156,0.00019717511309696943,0.0003462517366333506,0.00022166820426337616,0.00013017335975948682,0.0009682358266508168,0.00027765827208038493,0.0001803664274037488,0.0004684316381775628,0.00021820731168607543,0.00017907178112353073,0.000787491582286654,0.0001382570366944953,0.0002758412752536829,0.0005194653165643853,0.0008567122180725057,0.0003123604226943468,0.0002453988574568066,0.00011086886359480734,3.053286648087964e-05,0.0006743904062267356,9.067125830508598e-05,6.63926206359772e-05,0.00047012373451997395,0.0007403638260542291,0.00019869914242650808,0.00010417419771984035,0.0008583287507224579,0.0007282924866165051,0.0004336412260918189,0.0011972812292202733,0.00021303455738461673,0.0012508336773714504,0.00043302550386776166,0.0006546697855942831,0.00039887887591459164,6.805720018914814e-05,0.000146019688945289,0.0012903486534112754,0.0033839382468985515,0.00019107149018568454,0.0003953578611795675,0.0004847625048411319,0.0002576264367392785,0.00010634994001082997,0.00014554867128921135,0.00030865051638825854,0.00014408417762898644,0.0003695904250813622,0.00022488677695008087,0.0006406713734664296,0.0012133720504422542,0.0008789747211030822,0.0014018856735446184,0.000833242143395161,0.0002185887104243733]"
service_capacity,Service capacity,bernstein,100,1.0,27,34,389.8949207040811,378.3818783118389,2.952857752404593,0.0674787414579774,0.8973824022281477,0.004984813055580446,"[8.626222118833237e-05,0.0003594298290941911,0.003356255189231914,0.000536681171118161,0.0008954520931067519,0.00021159442618961095,0.00020523212569723004,0.0002725357742550176,0.0002109894780288264,0.00014481721005317797,0.0011352614177504807,0.0003221405067491182,0.000835072665053215,0.00025571562096624967,0.000691020153539835,0.00010221676758467281,0.00023194375819525815,0.00015479250847570832,0.00012208881324716483,0.0002892562742294091,0.0007877910912247533,0.0003612888964660557,0.0002264373781035046,0.0014568942011360239,0.00018577294839842393,0.0007670318198095124,0.000975550399405054,0.0008539308625489149,0.0006830299542815801,0.0005355566820611762,0.0003893343861039614,0.00030562441612622365,0.0004067212495463714,0.00029890092072976945,0.00010666022661163695,0.0001739647274200022,0.00013999971373329078,0.0002162563818215002,0.0006390372080833312,0.0002929179922690991,0.00023730624440181867,0.00019796018421953295,0.0001964018313451444,0.001353879703837402,0.0001912949558574366,0.001198176117560785,0.000700880104336252,0.000929626645419967,0.00013843569661820148,0.0033739370728511344,0.00032533759285262526,0.000757394627653508,0.00045333589135986593,3.823808414089584e-05,0.0012611867849968712,0.0007171522099058806,0.00039082968332549404,0.0008081283796243492,9.930661253466172e-05,0.00043852140228189745,0.0005659428435214917,0.0001006764625983249,0.0002783986923444472,0.00010328238379833494,5.3336378565296887e-05,2.2551769205219005e-05,7.419188897499448e-05,0.0007903729832328859,0.00014915991542374183,0.0011492773877015573,1.9249252287844097e-05,0.0009632767069667296,0.0008231313040880639,0.0001915620952132794,7.755563249830323e-05,3.967436079969682e-05,0.0005503598071779224,0.00011636966792206437,0.000777289567277128,0.00010429879733490896,0.0001270150204012921,8.599682918123882e-05,9.977836932551705e-05,0.00023713529487045536,0.0004579000427403767,0.0001715234992357055,0.002192669909962871,3.634607926079403e-05,0.0008039202728317766,0.00037123911342658614,0.00212676432821744,0.00035940104883624546,0.0003534699624582596,0.0002454233182491402,9.844424994936995e-05,0.00021652046592071287,0.0002682639511325343,0.00033280336153238596,0.00014362530309666456,0.0002930123969727474]"
service_capacity,Service capacity,bernstein,100,1.0,28,35,389.89492070408096,376.18304665850695,3.5168126891247513,0.06975629326122204,0.8781234740390305,0.0050176685816070805,"[0.0001287272344071618,0.00020505140108902168,0.00016634798126258067,0.00013288452741959855,0.0009842207231895031,0.0005987142737538001,0.00019557460243954262,0.00030454871751216294,0.0004469622309473902,5.777929197077657e-05,0.00014289758349670078,3.315076359627293e-05,0.003272449656896526,0.00019558228846033163,0.00036104690387851984,0.000163915476721379,0.00017414742072262057,0.0005769913273403015,0.0025469923023510315,0.0003592640051808424,0.00021309048398815696,7.899297205080582e-05,0.0003947407979410898,0.00024785041129503604,0.00023358727396521477,4.266147304685317e-05,0.0005568995432359824,0.0001797551540445895,0.0004033970655692008,0.0009542706344286595,0.00017349541408915998,0.0009957279942196969,0.0005761269424788557,0.0007682923566818775,7.195748394778041e-05,0.001586963857048687,0.0001958946244542885,0.0004393849826881307,0.00010358315818464239,0.0006049872933255197,0.0003159036297860827,0.0018337916001244176,0.0008347765944298497,0.00016256291657883412,0.00021172791511945064,0.00018116948396115933,0.0009814498183602592,0.0004860275134273873,5.4243287044368705e-05,3.043477938976349e-05,0.00024045206753352705,0.00023778773083417404,0.0002538450716296501,0.00026737720072881113,0.00025636282431427764,0.00015867191900691504,5.825264767689879e-05,5.855466932221273e-05,0.00019640541911624082,3.282615251522399e-05,0.00013490981940622961,0.0003850775184707759,0.00018569513882463033,0.0002867577595232958,0.0010397536137355021,0.0007613139854844408,0.00028386865143624463,7.430572252986797e-05,0.00348781466305117,0.0002902150680543701,0.0003954075912850255,9.594773705322432e-05,0.0003111053276720074,8.806381579657335e-05,0.0001371859938528939,0.00024389825374134772,0.0003836250255238868,0.0002391211469440738,0.00037266743579906256,0.0008582670359616001,0.00036011587212677427,0.001670718768946681,0.00010708550075408615,0.00028233173327043935,9.876060001004388e-05,0.0007342747091394961,8.742932177207934e-05,0.0003644100097759053,0.00028456679562512057,7.57218090980791e-05,0.0023128771700513897,0.0015445774487891264,0.0002083121028853098,0.0012527766308805576,0.0004918311300787562,2.9266105923936235e-05,0.002218270208293603,0.00044428739932525236,0.00011669877325251825,0.0005391547354924372]"
service_capacity,Service capacity,bernstein,100,1.0,29,36,389.894920704081,377.3319816752482,3.222134570552084,0.0709429336168024,0.8882119986524575,0.005000201355976676,"[0.0001685384808102965,0.00016237244192279592,6.828395726981616e-05,4.4904263641101574e-05,0.0006557308304384463,0.0003029041732071629,0.00021992089260350746,0.0009673817543079915,9.182653856908206e-05,0.0005276834306823879,0.000769942450983189,0.00019726597116921207,0.0005131494663113144,0.0001604834839407041,0.001284286030790146,6.271272154349038e-05,9.526318825217004e-05,5.057199757640249e-05,0.00032693111784137894,0.0003238643271499971,0.00029293723996234893,7.92280999711734e-05,0.00039642622349928794,0.0002465587942299062,0.0002462481104212427,3.8582308901337504e-05,0.0005270708097196009,5.375979916180755e-05,0.0001726281672132731,0.0002942484925259214,0.00033214644182885824,0.0011009614785902865,0.0006300216586305671,0.0016808420763336678,0.00025919707371725666,0.00010154719222452439,0.0004499655745711964,0.0007868464534534622,0.0005204144133077635,0.0002547405290040094,0.000619503343831238,0.000285325799283018,3.827480712927004e-05,0.0004372363194885267,0.0005886858725937285,0.0002145084310672751,0.00014958026398255062,0.00012514246656534754,0.00048551294511161924,0.0016638826823470122,0.0012025213867323963,0.00021118652875100024,0.001000287813713075,0.00037040587018482,0.0002697028713277877,8.801619530071465e-05,0.00018449459894153496,0.0003146184407772629,0.0004344316131789328,5.110704770128301e-05,0.0026221462354275374,6.399530159746911e-05,0.0007214512873560479,0.00011718217553178781,0.0007810069895394572,0.0002533479416545659,7.766747930789588e-05,0.00032900967786733833,0.00034890953928884096,0.0010776249736900857,0.002151292079043705,0.00014991378323040235,0.00013461509443279257,0.00022136963346082792,0.0003825187824386013,0.0011664101165691416,8.864044832505193e-05,0.00010225065488280495,0.0005880563498982317,0.00015469541832900983,0.0006119146466388399,0.0001627082849256806,0.0002229978820806899,0.001672066612097049,0.00030056992162455666,0.0007839190100958902,0.0007943351142532928,0.003547146680890008,0.0001760469310563232,7.47644651151431e-05,0.00010348898453624838,0.0029469514039412443,0.0004361339031830591,0.0012158622965880092,0.00015793827651547538,0.00015618419472793126,0.00017691232026299683,0.00036909485348977976,0.0001478313668171053,0.0002182151357058197]"
retail_inventory,Retail inventory,cvar,100,1.0,0,1007,355.4380693853894,340.05269733732683,4.328566176005395,0.05802386426975413,0.8684493104130447,0.018818834163447956,"[5.552808122972588e-05,5.753270889374374e-05,8.882042883869725e-05,0.00011212268998800818,0.00010401013947979326,8.332642303594062e-05,2.6270388054698957e-05,0.0003813328687420709,2.189945474245035e-05,0.0003646225649793679,0.0003002527871274002,0.0011804422403367423,0.0007038731373670383,0.00035577711101660237,0.0029011932134877065,0.0012818425743680118,0.0004600062978164216,5.84204683997521e-05,0.0008214405384084762,0.0001422991592890376,3.5256411834935935e-05,0.0003464507604235794,3.7220378024041e-05,0.00017345598283148567,0.0004957926114625428,0.0009719322512469315,0.00022384695935026965,0.0008640472263048159,7.944703480490614e-05,0.0004018917798312253,0.00018011400053772025,0.000781444109890829,0.00015749365273739498,0.002084330102640033,5.106638346409285e-05,3.997685102075573e-05,0.00016443916670391432,5.4899142718479135e-05,0.00020312886181401835,0.0015580419162569154,0.0024384269638788943,0.00014752740597629178,7.388702061350127e-05,0.0010872673418949996,0.0007387741884476515,0.0006192273808599148,0.0001589643848662167,0.0003851886837846117,0.0001468240243239291,8.679671272949095e-05,0.00020557179571920902,0.0007163735051391039,0.00011663180102115341,0.0009505352121043398,0.00014138165522624223,0.0002839174609530209,0.00014565119225946562,0.00012864300997333063,0.0021522475246144,0.00016967701345066123,0.0005929762788546099,0.0010198321057813709,0.00020297475700379916,0.00048789496764763455,0.0007261379587799158,0.000364348317129407,0.00017563511516204024,0.00015810559412330632,0.00018882477540957206,0.00017809202743144378,7.536940613566327e-05,4.6844050582208134e-05,0.0001639452457233392,0.00035875074831240604,4.243702914608347e-05,0.00012072923125060021,0.0005344507385827451,0.0019785032584569914,0.0013147962678952479,0.00010448002861848969,0.00044730196487340827,0.0021669249037936035,0.00034033576961719223,7.391718265471163e-05,0.00030514744010595664,0.00018992443009182298,0.00013229877370899218,0.0004469425095982293,0.00020592354802819116,0.0002369825367155776,0.0003433515747358578,4.969036513393909e-05,1.1645641427189469e-05,0.0005207675904556299,0.00011726337709967999,0.0027568460908162173,0.0001581485354679072,0.00026321743140630304,0.002432391283878989,0.0006670480110267301]"
retail_inventory,Retail inventory,cvar,100,1.0,1,1008,355.4380693853893,341.77791359182754,3.843188721225735,0.08956039033651238,0.8816623462671785,0.018815249855071284,"[0.0003209587117798658,0.00028430016086505676,0.0011708900330212005,0.001376443431249789,9.64073697321411e-05,0.0005551200364217699,0.00016762561329189133,0.0018035971248279586,0.0002538244726287883,0.00011319433686316754,0.0002531482595603845,0.0001076518070123873,0.00029147206794023105,0.00011634937920547558,0.00040987783716966693,0.0008593961031447178,0.0008457240121566267,0.00048335537153574855,0.0006300115844686556,2.765145171746587e-05,0.0007389589491204348,0.0010497266273026178,0.00034692516799298225,0.00023669615340020375,0.00016062599048944232,0.0001535427977261895,8.165081783757241e-05,0.002488226198442264,0.00042417269147448786,0.0002228630247457861,0.0005239632555884941,4.35021210515434e-05,0.0009033187629362744,0.0001899525203805683,0.004478019516825619,0.0001368723255888669,0.0007090425997902725,7.374910812271091e-05,0.00016580196968036702,0.00011676799857930974,0.00040958274896002494,0.000725381145854312,4.447800413017062e-05,0.00014687002791775037,0.0004996749501818504,0.00031421998579489734,0.0010181859536333073,5.7228788389743526e-05,0.00021443657135669718,3.983037201802421e-05,0.00011827283794395258,0.00015361219642256416,0.0004948193748813586,0.0008143117177252169,0.00011270762750723873,8.44706031024185e-05,0.00014807488030491394,0.00021542806783948635,0.00013355455805090483,0.00017846169829160784,6.522319918798582e-05,0.0002900819124904569,0.0004360727276627714,0.00013551534734072658,0.0010462540725486862,7.30816240944102e-05,0.00023936516961670012,0.0004047243070035735,0.0002690358250519166,0.00027928912057510904,0.00014917425717119584,0.0001752957979998051,8.608550976170895e-05,0.00021631661919377084,0.0009902142502900043,0.0006992798402704884,0.0004417084853163964,0.00029736067962980945,0.0010790399277328566,4.323912243579976e-05,8.252901104936648e-05,0.0002759649410734628,0.0011221599496373063,1.9602881227950904e-05,0.0007499777111811341,0.001085362778356581,0.0003017360567649288,0.0007317119858143318,0.0005410140152543908,0.00041765712168571585,0.002142153217310887,0.0009457753998120519,6.0647456615218696e-05,0.0030961388203164172,0.00031011224705167396,0.00012587792768811953,0.0001575420503680204,0.000364864059273227,0.00014571553080077888,0.0005721191713688371]"
retail_inventory,Retail inventory,cvar,100,1.0,2,1009,355.43806938538944,338.9814622879074,4.629950620072356,0.1309445087562947,0.8557650697155433,0.018830897313172005,"[0.0007467735720135349,0.00032627736754390615,0.00034963622846375124,0.0005011814540362786,0.0011086179967270057,0.000917185647506381,0.002383748157831886,0.0009134985079452278,0.0003700712481565667,0.0004565613848550421,0.0008877789397109053,0.0007233944639291168,0.000164713251623083,0.0002814671144284193,0.001261555865643312,0.00014492676089447238,0.0004219881563449011,8.249020659844329e-05,0.0007991482384264184,0.0004938249668628415,0.00011731176717031843,0.0002685100688938351,8.464761200566146e-05,4.631291784478362e-05,6.153776970622924e-05,0.0011511390032766346,0.0003945022054334266,0.006547225437814736,0.00027844542950183947,0.0005877401105611204,8.035270210587021e-05,0.0007963722909935305,0.00025887940842553715,0.00021830555726988984,0.0001479570203722035,0.00023437887261000466,8.5743936467426e-05,0.000265610502006054,0.0004358790051321389,6.140104090584005e-05,0.00029171209027045974,0.0008786532550861576,0.0001208768271547658,5.81413112361107e-05,7.231650402187005e-05,0.00011388610597267482,0.0003473426729902341,5.816183721587405e-05,5.687405394269748e-05,0.0002655687715589534,1.853368687481433e-05,0.00024114185845508436,0.0003897990669005332,0.00040123964993153064,0.00015915505213591358,0.00015994269612074654,0.00023582177622399466,0.0005316483323852735,0.0007974542832538933,3.870988039313927e-05,0.0004008140311395471,0.00039620591137472916,0.0014511274253737466,0.00021713383163479005,7.214409993423685e-05,0.000754244482212949,0.000980072755400486,0.0008629018239790095,1.849237878803846e-05,0.000406413422687531,0.0003612574985273949,6.222217318700377e-05,0.00010603755284990714,0.0005330005584569421,0.0002991007639646169,0.00040596918343719604,0.0002788950350771319,0.0002137740315626639,3.491964399397659e-05,0.0001567786404154232,0.000186553370810527,0.00024345379734741805,0.00011946516412454048,0.00012348158842085736,0.004757489189210883,8.455178810942994e-05,8.435711117189998e-05,0.00024061763747802882,0.0006238093062597155,0.000237921180446899,0.00016441467291412667,0.0003999041007578788,0.00014395841392988488,0.0007695220563249105,0.0014129006493033402,0.00010614777439832585,0.0003404017960008915,0.0005176586302269153,0.0005912611118898272,0.00014655351671308294]"
retail_inventory,Retail inventory,cvar,100,1.0,3,1010,355.4380693853893,341.88660826250765,3.8126082403931503,0.08301445152580332,0.8830600627794706,0.01881380559207958,"[0.00010875929291981975,0.000346306482148882,0.0008952994695937519,0.00016188676450966803,0.000641023528381516,0.00016500040729770636,0.000483953604749217,0.00024061696830366766,0.0003720021660861944,0.00020005964431027545,0.0003155779660490166,0.0001044427262787484,0.00021118980201446165,0.00017644469251635185,0.0003212518004951779,0.00017511053663421137,0.0012534214980370719,0.0005129339831260347,0.001951543332648114,0.00022583178181578755,0.0007885066303257735,0.0002910445286053327,3.107323858099325e-05,0.0003836238451634059,0.00017723023172240053,0.00016098451267036027,0.00011144605351465778,9.351563131516772e-05,7.145247730554385e-05,0.0002710435398642639,0.0003312597892051128,1.7643524259552752e-05,0.0009660956677877824,0.00011814649860037,7.19670630819461e-05,0.0003039981249212679,0.0041507225762901665,0.0001675454465505143,0.00036237792658868766,0.0003384854889632276,0.00027778451959208913,0.0017979889414140447,0.00021932230036254764,0.001059140514493894,0.0011756068619686976,0.0016686237666033248,4.891805897977609e-05,0.00013284628309063952,0.0006058566897367436,7.545423141792036e-05,0.00029787514855709297,0.0001614588339224785,0.00025462448808888106,4.949251376172935e-05,0.00011699012928474898,0.0021326845775594414,2.6479845954442664e-05,0.00020488362161324777,3.6728494157742264e-05,0.0001914769873434738,0.00033867360524851597,8.819834951749452e-05,0.0002838716955123382,0.0003867213254013111,0.00037854581133426875,0.00039815991532972893,0.00035313860712213405,0.001331333976242022,0.0010460551142543529,0.0001740822999547024,0.0007004024428488174,0.0010017457687244275,0.0019601876004409526,0.0013491228657134561,0.00038338529072101874,0.0005329261410591731,7.093962146151619e-05,0.0018154346897528541,0.00010011741026067818,0.00019063644960668605,8.234291797048743e-05,0.00011423639814556415,0.0003625034795264854,0.0011733533223884532,0.00023274038725296217,0.0008815913173534528,0.00019978122095007226,0.0003095255269704773,0.0007450828211084635,5.141895507530552e-05,0.00016526202094204216,9.667228235828923e-05,0.00034799210511705594,0.0005676511951795824,0.00031105898880721966,8.738189230495831e-05,0.000205028528522317,0.00011919809362789223,0.0004618159789178375,0.00199662753583948]"
retail_inventory,Retail inventory,cvar,100,1.0,4,1011,355.4380693853894,344.0467628214919,3.2048639538232173,0.06682767766361987,0.9014733407183568,0.018805858269551407,"[0.00015969141313025128,0.00015176829950282644,5.5398755990195155e-05,0.0011626822428980473,0.0006240204771968112,0.000634028152179534,4.2416757766914e-05,0.003341383883180994,0.0014179910661704979,0.0004254261673152329,0.00047582607274028634,0.0010193380026701946,4.442240627818674e-05,0.0004171679782770119,0.001072084079330401,1.770848282734611e-05,0.0002712880840151246,0.0015845752449241753,0.0003405176218687206,0.0012614863446992186,0.000207165977957271,0.00021924509458423757,9.892807438722846e-05,0.00010473215896962174,7.111112659155445e-05,4.58188633891904e-05,0.0008171635270792589,0.0003264718702613137,0.0003393855090686314,0.00022314930021534633,0.000550602311949786,0.0010688716666555872,0.0003157540855430132,0.00018675463139811307,0.0002791744349932442,0.0006218336294583216,0.0002553732307708289,0.00021753976306765354,0.00010173669284678749,0.0030056955222231402,0.0007931206715714097,0.0006275653351474111,0.00028310749127378034,0.0003771396409330409,0.00011532182870004933,0.0008966477229448748,0.00017458592781522417,0.0003411847136920965,0.0021440543087105626,0.00018247665379731142,0.00016024408169352093,0.0001798525172332455,0.0009520831367003044,0.0007599517833752002,0.00045043118972974255,0.00030739445114730187,0.0008941062273714566,0.0003708912712284711,0.000193364632217434,0.000596909664635975,0.0010069338417360563,0.00042531340507597425,8.120572423535016e-05,0.0003617319946477948,0.00123866791007133,0.00045795894726308146,6.0519850459947835e-05,0.0005375754441821724,0.00032258855057901896,0.0005263313134338379,0.00017885055655419516,4.5773618939469044e-05,0.0011854067144180084,0.0007128923280977124,7.716658169099387e-05,9.909548344388288e-05,0.0012471757794344186,0.00039421223104539485,7.983780546655667e-05,0.00032137196069554664,0.0003488240873831499,0.00018390565386476216,0.0001499802120966063,0.00025590213640998386,0.00015844558966222316,0.00018825971482206783,0.0003096469382274579,0.00024837416554105877,0.0006462172273263904,0.0002100242151674046,0.0005453304025314765,0.00035429875828210417,3.83839837919789e-05,8.392622822643095e-05,0.00016208767615812056,0.001471610248022134,4.2289606098440935e-05,9.561974886445707e-05,0.00045631515814573023,0.00031378595361677085]"
